InvoiceID,InvDate,ClientID
3176,2/29/2012,272
3177,2/29/2012,544
3178,2/29/2012,76
3179,2/29/2012,173
3180,2/29/2012,265
3181,2/29/2012,120
3182,2/29/2012,121
3183,2/29/2012,125
3184,2/29/2012,521
3185,2/29/2012,522
3186,2/29/2012,208
3187,3/1/2012,551
3188,3/1/2012,551
3189,3/1/2012,130
3190,3/1/2012,83
3191,3/1/2012,522
3192,3/1/2012,522
3193,3/1/2012,243
3194,3/1/2012,244
3195,3/1/2012,154
3196,3/1/2012,128
3197,3/1/2012,304
3198,3/1/2012,63
3199,3/1/2012,169
3200,3/1/2012,130
3201,3/1/2012,551
3202,3/1/2012,449
3203,3/1/2012,449
3204,3/2/2012,129
3205,3/2/2012,127
3206,3/2/2012,211
3207,3/2/2012,123
3208,3/2/2012,148
3209,3/2/2012,196
3210,3/2/2012,141
3211,3/2/2012,293
3212,3/2/2012,211
3213,3/2/2012,38
3214,3/2/2012,41
3215,3/2/2012,246
3216,3/2/2012,178
3217,3/2/2012,39
3218,3/2/2012,561
3219,3/2/2012,504
3220,3/2/2012,36
3221,3/2/2012,40
3222,3/2/2012,42
3223,3/2/2012,560
3224,3/2/2012,561
3225,3/2/2012,449
3226,3/3/2012,115
3227,3/3/2012,114
3228,3/3/2012,108
3229,3/3/2012,229
3230,3/3/2012,184
3231,3/3/2012,228
3232,3/3/2012,185
3233,3/3/2012,293
3234,3/3/2012,89
3235,3/3/2012,193
3236,3/3/2012,121
3237,3/3/2012,121
3238,3/3/2012,130
3239,3/3/2012,196
3240,3/3/2012,123
3241,3/3/2012,127
3242,3/3/2012,178
3243,3/3/2012,504
3244,3/3/2012,211
3245,3/3/2012,246
3246,3/3/2012,247
3247,3/3/2012,36
3248,3/3/2012,214
3249,3/3/2012,166
3250,3/3/2012,239
3251,3/3/2012,90
3252,3/3/2012,73
3253,3/3/2012,562
3254,3/3/2012,79
3255,3/3/2012,206
3256,3/3/2012,297
3257,3/3/2012,142
3258,3/3/2012,223
3259,3/3/2012,509
3260,3/3/2012,311
3261,3/3/2012,135
3262,3/3/2012,139
3263,3/3/2012,159
3264,3/3/2012,172
3265,3/3/2012,143
3266,3/3/2012,147
3267,3/3/2012,138
3268,3/3/2012,137
3269,3/3/2012,136
3270,3/3/2012,312
3271,3/3/2012,200
3272,3/3/2012,554
3273,3/3/2012,58
3274,3/3/2012,547
3275,3/3/2012,483
3276,3/3/2012,198
3277,3/3/2012,140
3278,3/3/2012,59
3279,3/3/2012,563
3280,3/3/2012,549
3281,3/3/2012,49
3282,3/3/2012,247
3283,3/3/2012,438
3284,3/3/2012,153
3285,3/3/2012,86
3286,3/3/2012,265
3287,3/3/2012,268
3288,3/3/2012,79
3289,3/4/2012,129
3290,3/4/2012,248
3291,3/4/2012,248
3292,3/4/2012,268
3293,3/4/2012,184
3294,3/4/2012,115
3295,3/4/2012,223
3296,3/4/2012,142
3297,3/4/2012,132
3298,3/4/2012,483
3299,3/4/2012,140
3300,3/4/2012,172
3301,3/4/2012,138
3302,3/4/2012,198
3303,3/4/2012,221
3304,3/4/2012,221
3305,3/4/2012,220
3306,3/4/2012,530
3307,3/4/2012,531
3308,3/5/2012,257
3309,3/5/2012,196
3310,3/5/2012,130
3311,3/5/2012,76
3312,3/5/2012,76
3313,3/5/2012,89
3314,3/5/2012,80
3315,3/5/2012,110
3316,3/5/2012,435
3317,3/5/2012,106
3318,3/5/2012,112
3319,3/5/2012,109
3320,3/5/2012,79
3321,3/5/2012,64
3322,3/5/2012,432
3323,3/5/2012,62
3324,3/5/2012,66
3325,3/5/2012,105
3326,3/5/2012,315
3327,3/5/2012,171
3328,3/5/2012,564
3329,3/5/2012,63
3330,3/5/2012,164
3331,3/5/2012,272
3332,3/5/2012,61
3333,3/5/2012,535
3334,3/5/2012,546
3335,3/5/2012,167
3336,3/5/2012,245
3337,3/5/2012,162
3338,3/5/2012,135
3339,3/6/2012,216
3340,3/6/2012,432
3341,3/7/2012,95
3342,3/7/2012,292
3343,3/7/2012,304
3344,3/7/2012,83
3345,3/7/2012,264
3346,3/7/2012,154
3347,3/7/2012,190
3348,3/7/2012,418
3349,3/7/2012,158
3350,3/7/2012,228
3351,3/7/2012,184
3352,3/7/2012,229
3353,3/7/2012,73
3354,3/7/2012,191
3355,3/7/2012,476
3356,3/7/2012,81
3357,3/7/2012,108
3358,3/7/2012,427
3359,3/7/2012,426
3360,3/7/2012,229
3361,3/7/2012,229
3362,3/7/2012,190
3363,3/7/2012,164
3364,3/7/2012,169
3365,3/7/2012,221
3366,3/7/2012,243
3367,3/7/2012,449
3368,3/7/2012,182
3369,3/7/2012,67
3370,3/7/2012,156
3371,3/7/2012,194
3372,3/7/2012,133
3373,3/7/2012,195
3374,3/7/2012,134
3375,3/7/2012,458
3376,3/7/2012,196
3377,3/7/2012,211
3378,3/7/2012,129
3379,3/7/2012,400
3380,3/7/2012,152
3381,3/7/2012,209
3382,3/7/2012,242
3383,3/7/2012,250
3384,3/7/2012,305
3385,3/7/2012,127
3386,3/7/2012,123
3387,3/7/2012,130
3388,3/7/2012,509
3389,3/7/2012,549
3390,3/7/2012,438
3391,3/7/2012,86
3392,3/7/2012,112
3393,3/7/2012,109
3394,3/7/2012,76
3395,3/7/2012,130
3396,3/7/2012,171
3397,3/7/2012,432
3398,3/7/2012,535
3399,3/7/2012,63
3400,3/7/2012,563
3401,3/7/2012,139
3402,3/7/2012,164
3403,3/7/2012,192
3404,3/7/2012,313
3405,3/7/2012,503
3406,3/7/2012,120
3407,3/7/2012,522
3408,3/7/2012,252
3409,3/7/2012,122
3410,3/7/2012,521
3411,3/7/2012,267
3412,3/7/2012,77
3413,3/7/2012,76
3414,3/7/2012,80
3415,3/7/2012,78
3416,3/7/2012,435
3417,3/7/2012,89
3418,3/7/2012,333
3419,3/7/2012,53
3420,3/7/2012,104
3421,3/7/2012,504
3422,3/7/2012,205
3423,3/7/2012,543
3424,3/8/2012,123
3425,3/8/2012,191
3426,3/8/2012,153
3427,3/8/2012,190
3428,3/8/2012,81
3429,3/8/2012,83
3430,3/8/2012,304
3431,3/8/2012,546
3432,3/8/2012,152
3433,3/8/2012,127
3434,3/8/2012,184
3435,3/8/2012,108
3436,3/8/2012,156
3437,3/8/2012,211
3438,3/8/2012,73
3439,3/8/2012,449
3440,3/8/2012,228
3441,3/8/2012,383
3442,3/8/2012,154
3443,3/8/2012,135
3444,3/8/2012,145
3445,3/8/2012,137
3446,3/8/2012,147
3447,3/8/2012,136
3448,3/8/2012,140
3449,3/8/2012,565
3450,3/8/2012,118
3451,3/8/2012,163
3452,3/8/2012,166
3453,3/8/2012,248
3454,3/8/2012,168
3455,3/8/2012,204
3456,3/8/2012,507
3457,3/8/2012,453
3458,3/8/2012,179
3459,3/8/2012,246
3460,3/8/2012,453
3461,3/8/2012,454
3462,3/9/2012,154
3463,3/9/2012,216
3464,3/9/2012,136
3465,3/9/2012,458
3466,3/9/2012,305
3467,3/9/2012,133
3468,3/9/2012,436
3469,3/9/2012,91
3470,3/9/2012,188
3471,3/9/2012,195
3472,3/9/2012,118
3473,3/9/2012,166
3474,3/10/2012,195
3475,3/10/2012,426
3476,3/10/2012,104
3477,3/10/2012,504
3478,3/10/2012,204
3479,3/10/2012,454
3480,3/10/2012,188
3481,3/10/2012,137
3482,3/10/2012,297
3483,3/10/2012,198
3484,3/10/2012,142
3485,3/10/2012,70
3486,3/10/2012,547
3487,3/10/2012,199
3488,3/10/2012,58
3489,3/10/2012,200
3490,3/10/2012,116
3491,3/10/2012,128
3492,3/10/2012,117
3493,3/10/2012,114
3494,3/10/2012,265
3495,3/10/2012,172
3496,3/10/2012,113
3497,3/10/2012,146
3498,3/10/2012,115
3499,3/10/2012,216
3500,3/10/2012,57
3501,3/10/2012,272
3502,3/10/2012,465
3503,3/10/2012,216
3504,3/10/2012,163
3505,3/10/2012,55
3506,3/10/2012,84
3507,3/10/2012,173
3508,3/10/2012,108
3509,3/10/2012,177
3510,3/10/2012,183
3511,3/10/2012,228
3512,3/10/2012,95
3513,3/10/2012,229
3514,3/10/2012,64
3515,3/10/2012,506
3516,3/10/2012,136
3517,3/10/2012,252
3518,3/10/2012,325
3519,3/10/2012,325
3520,3/10/2012,90
3521,3/12/2012,168
3522,3/12/2012,115
3523,3/12/2012,547
3524,3/12/2012,265
3525,3/12/2012,116
3526,3/12/2012,177
3527,3/12/2012,198
3528,3/12/2012,293
3529,3/12/2012,89
3530,3/12/2012,59
3531,3/12/2012,214
3532,3/12/2012,121
3533,3/12/2012,222
3534,3/12/2012,162
3535,3/12/2012,245
3536,3/12/2012,546
3537,3/12/2012,48
3538,3/12/2012,79
3539,3/12/2012,164
3540,3/12/2012,155
3541,3/12/2012,221
3542,3/12/2012,169
3543,3/12/2012,567
3544,3/12/2012,68
3545,3/12/2012,67
3546,3/12/2012,182
3547,3/12/2012,449
3548,3/12/2012,263
3549,3/12/2012,467
3550,3/12/2012,310
3551,3/12/2012,244
3552,3/12/2012,85
3553,3/12/2012,69
3554,3/12/2012,455
3555,3/12/2012,534
3556,3/12/2012,561
3557,3/12/2012,473
3558,3/12/2012,158
3559,3/12/2012,539
3560,3/12/2012,247
3561,3/12/2012,549
3562,3/12/2012,320
3563,3/12/2012,485
3564,3/12/2012,558
3565,3/12/2012,460
3566,3/12/2012,471
3567,3/12/2012,55
3568,3/13/2012,293
3569,3/13/2012,293
3570,3/13/2012,313
3571,3/13/2012,452
3572,3/13/2012,42
3573,3/13/2012,173
3574,3/13/2012,57
3575,3/13/2012,108
3576,3/13/2012,164
3577,3/13/2012,245
3578,3/13/2012,293
3579,3/13/2012,214
3580,3/13/2012,68
3581,3/13/2012,130
3582,3/13/2012,60
3583,3/13/2012,80
3584,3/13/2012,215
3585,3/13/2012,430
3586,3/13/2012,152
3587,3/13/2012,148
3588,3/13/2012,277
3589,3/13/2012,273
3590,3/13/2012,141
3591,3/13/2012,196
3592,3/13/2012,556
3593,3/13/2012,156
3594,3/13/2012,568
3595,3/13/2012,77
3596,3/13/2012,89
3597,3/13/2012,89
3598,3/13/2012,75
3599,3/13/2012,76
3600,3/14/2012,562
3601,3/13/2012,201
3602,3/14/2012,106
3603,3/14/2012,239
3604,3/14/2012,257
3605,3/14/2012,128
3606,3/14/2012,201
3607,3/14/2012,85
3608,3/14/2012,201
3609,3/14/2012,242
3610,3/14/2012,121
3611,3/14/2012,79
3612,3/14/2012,182
3613,3/14/2012,534
3614,3/14/2012,169
3615,3/14/2012,68
3616,3/14/2012,449
3617,3/14/2012,244
3618,3/14/2012,259
3619,3/14/2012,81
3620,3/14/2012,189
3621,3/14/2012,71
3622,3/14/2012,83
3623,3/14/2012,191
3624,3/14/2012,304
3625,3/14/2012,73
3626,3/14/2012,476
3627,3/14/2012,84
3628,3/14/2012,179
3629,3/14/2012,41
3630,3/14/2012,36
3631,3/14/2012,38
3632,3/14/2012,39
3633,3/14/2012,40
3634,3/14/2012,504
3635,3/14/2012,560
3636,3/14/2012,398
3637,3/14/2012,120
3638,3/14/2012,121
3639,3/14/2012,252
3640,3/14/2012,522
3641,3/14/2012,569
3642,3/14/2012,521
3643,3/14/2012,208
3644,3/14/2012,123
3645,3/14/2012,127
3646,3/14/2012,211
3647,3/14/2012,129
3648,3/14/2012,251
3649,3/14/2012,250
3650,3/14/2012,305
3651,3/15/2012,239
3652,3/15/2012,263
3653,3/15/2012,534
3654,3/15/2012,561
3655,3/15/2012,543
3656,3/15/2012,539
3657,3/15/2012,166
3658,3/15/2012,415
3659,3/15/2012,485
3660,3/15/2012,80
3661,3/15/2012,558
3662,3/15/2012,534
3663,3/15/2012,156
3664,3/15/2012,215
3665,3/15/2012,69
3666,3/15/2012,42
3667,3/15/2012,46
3668,3/15/2012,63
3669,3/15/2012,171
3670,3/15/2012,66
3671,3/15/2012,105
3672,3/15/2012,62
3673,3/15/2012,228
3674,3/15/2012,174
3675,3/15/2012,570
3676,3/15/2012,571
3677,3/15/2012,184
3678,3/15/2012,229
3679,3/15/2012,506
3680,3/15/2012,108
3681,3/15/2012,185
3682,3/16/2012,185
3683,3/16/2012,121
3684,3/16/2012,522
3685,3/16/2012,521
3686,3/16/2012,208
3687,3/16/2012,305
3688,3/16/2012,129
3689,3/16/2012,251
3690,3/16/2012,81
3691,3/16/2012,304
3692,3/16/2012,259
3693,3/16/2012,189
3694,3/16/2012,41
3695,3/16/2012,504
3696,3/16/2012,42
3697,3/16/2012,560
3698,3/16/2012,36
3699,3/16/2012,62
3700,3/16/2012,476
3701,3/16/2012,239
3702,3/16/2012,89
3703,3/16/2012,60
3704,3/16/2012,62
3705,3/16/2012,83
3706,3/17/2012,547
3707,3/17/2012,142
3708,3/17/2012,483
3709,3/17/2012,297
3710,3/17/2012,177
3711,3/17/2012,200
3712,3/17/2012,199
3713,3/17/2012,58
3714,3/17/2012,143
3715,3/17/2012,172
3716,3/17/2012,140
3717,3/17/2012,136
3718,3/17/2012,147
3719,3/17/2012,139
3720,3/17/2012,135
3721,3/17/2012,401
3722,3/17/2012,157
3723,3/17/2012,455
3724,3/17/2012,426
3725,3/17/2012,151
3726,3/17/2012,572
3727,3/17/2012,45
3728,3/17/2012,528
3729,3/17/2012,571
3730,3/17/2012,184
3731,3/17/2012,63
3732,3/17/2012,570
3733,3/17/2012,185
3734,3/17/2012,174
3735,3/17/2012,62
3736,3/17/2012,66
3737,3/17/2012,465
3738,3/17/2012,417
3739,3/19/2012,557
3740,3/19/2012,70
3741,3/19/2012,58
3742,3/19/2012,142
3743,3/19/2012,401
3744,3/19/2012,136
3745,3/19/2012,157
3746,3/19/2012,172
3747,3/19/2012,79
3748,3/19/2012,84
3749,3/19/2012,272
3750,3/19/2012,61
3751,3/19/2012,118
3752,3/19/2012,166
3753,3/19/2012,535
3754,3/19/2012,164
3755,3/19/2012,57
3756,3/19/2012,155
3757,3/19/2012,214
3758,3/19/2012,248
3759,3/19/2012,166
3760,3/19/2012,243
3761,3/19/2012,169
3762,3/19/2012,67
3763,3/19/2012,76
3764,3/19/2012,89
3765,3/19/2012,118
3766,3/19/2012,155
3767,3/20/2012,449
3768,3/20/2012,154
3769,3/20/2012,447
3770,3/20/2012,178
3771,3/20/2012,155
3772,3/20/2012,155
3773,3/20/2012,118
3774,3/20/2012,118
3775,3/20/2012,243
3776,3/20/2012,79
3777,3/20/2012,559
3778,3/20/2012,104
3779,3/20/2012,342
3780,3/20/2012,246
3781,3/20/2012,543
3782,3/20/2012,204
3783,3/20/2012,573
3784,3/20/2012,54
3785,3/20/2012,68
3786,3/20/2012,67
3787,3/20/2012,70
3788,3/20/2012,75
3789,3/20/2012,436
3790,3/20/2012,80
3791,3/20/2012,158
3792,3/20/2012,89
3793,3/20/2012,293
3794,3/20/2012,70
3795,3/20/2012,78
3796,3/20/2012,551
3797,3/20/2012,551
3798,3/20/2012,551
3799,3/20/2012,551
3800,3/20/2012,383
3801,3/20/2012,79
3802,3/20/2012,77
3803,3/20/2012,562
3804,3/20/2012,106
3805,3/20/2012,112
3806,3/20/2012,239
3807,3/20/2012,214
3808,3/20/2012,128
3809,3/20/2012,430
3810,3/20/2012,209
3811,3/20/2012,152
3812,3/20/2012,141
3813,3/20/2012,134
3814,3/20/2012,195
3815,3/20/2012,196
3816,3/20/2012,156
3817,3/20/2012,574
3818,3/21/2012,432
3819,3/21/2012,109
3820,3/21/2012,79
3821,3/21/2012,78
3822,3/21/2012,214
3823,3/21/2012,110
3824,3/21/2012,535
3825,3/21/2012,61
3826,3/21/2012,272
3827,3/21/2012,164
3828,3/21/2012,76
3829,3/21/2012,204
3830,3/21/2012,528
3831,3/21/2012,246
3832,3/21/2012,447
3833,3/21/2012,151
3834,3/21/2012,104
3835,3/21/2012,572
3836,3/21/2012,45
3837,3/21/2012,178
3838,3/21/2012,342
3839,3/21/2012,120
3840,3/21/2012,95
3841,3/21/2012,228
3842,3/21/2012,304
3843,3/21/2012,108
3844,3/21/2012,229
3845,3/21/2012,184
3846,3/21/2012,506
3847,3/21/2012,81
3848,3/21/2012,189
3849,3/21/2012,191
3850,3/21/2012,74
3851,3/21/2012,476
3852,3/21/2012,305
3853,3/21/2012,121
3854,3/21/2012,125
3855,3/21/2012,522
3856,3/21/2012,208
3857,3/21/2012,127
3858,3/21/2012,123
3859,3/21/2012,521
3860,3/22/2012,310
3861,3/22/2012,432
3862,3/22/2012,89
3863,3/22/2012,128
3864,3/22/2012,78
3865,3/22/2012,112
3866,3/22/2012,195
3867,3/22/2012,134
3868,3/22/2012,152
3869,3/22/2012,156
3870,3/22/2012,191
3871,3/22/2012,271
3872,3/22/2012,304
3873,3/22/2012,304
3874,3/22/2012,304
3875,3/22/2012,90
3876,3/22/2012,154
3877,3/22/2012,325
3878,3/22/2012,325
3879,3/22/2012,154
3880,3/22/2012,228
3881,3/22/2012,63
3882,3/22/2012,64
3883,3/22/2012,171
3884,3/22/2012,175
3885,3/22/2012,571
3886,3/22/2012,62
3887,3/22/2012,66
3888,3/22/2012,174
3889,3/22/2012,549
3890,3/22/2012,427
3891,3/22/2012,333
3892,3/22/2012,539
3893,3/22/2012,205
3894,3/22/2012,480
3895,3/22/2012,321
3896,3/22/2012,153
3897,3/22/2012,573
3898,3/22/2012,246
3899,3/22/2012,447
3900,3/23/2012,225
3901,3/23/2012,420
3902,3/23/2012,179
3903,3/23/2012,504
3904,3/23/2012,320
3905,3/23/2012,320
3906,3/23/2012,575
3907,3/23/2012,576
3908,3/23/2012,577
3909,3/23/2012,551
3910,3/23/2012,569
3911,3/23/2012,320
3912,3/23/2012,271
3913,3/23/2012,125
3914,3/23/2012,127
3915,3/23/2012,123
3916,3/23/2012,74
3917,3/23/2012,81
3918,3/23/2012,121
3919,3/23/2012,304
3920,3/23/2012,208
3921,3/23/2012,81
3922,3/23/2012,171
3923,3/23/2012,153
3924,3/23/2012,153
3925,3/23/2012,70
3926,3/23/2012,578
3927,3/23/2012,239
3928,3/24/2012,113
3929,3/24/2012,297
3930,3/24/2012,142
3931,3/24/2012,143
3932,3/24/2012,113
3933,3/24/2012,297
3934,3/24/2012,297
3935,3/24/2012,114
3936,3/24/2012,265
3937,3/24/2012,158
3938,3/24/2012,193
3939,3/24/2012,130
3940,3/24/2012,112
3941,3/24/2012,117
3942,3/24/2012,50
3943,3/24/2012,135
3944,3/24/2012,136
3945,3/24/2012,140
3946,3/24/2012,138
3947,3/24/2012,137
3948,3/24/2012,147
3949,3/24/2012,172
3950,3/24/2012,113
3951,3/24/2012,301
3952,3/24/2012,145
3953,3/24/2012,58
3954,3/24/2012,144
3955,3/24/2012,547
3956,3/24/2012,177
3957,3/24/2012,554
3958,3/24/2012,199
3959,3/24/2012,401
3960,3/24/2012,265
3961,3/24/2012,63
3962,3/24/2012,497
3963,3/24/2012,569
3964,3/24/2012,147
3965,3/24/2012,427
3966,3/26/2012,147
3967,3/26/2012,147
3968,3/26/2012,554
3969,3/26/2012,427
3970,3/26/2012,293
3971,3/26/2012,61
3972,3/26/2012,57
3973,3/26/2012,57
3974,3/26/2012,57
3975,3/26/2012,57
3976,3/26/2012,57
3977,3/26/2012,57
3978,3/26/2012,143
3979,3/26/2012,166
3980,3/26/2012,301
3981,3/26/2012,199
3982,3/26/2012,186
3983,3/26/2012,57
3984,3/26/2012,167
3985,3/26/2012,272
3986,3/26/2012,248
3987,3/26/2012,169
3988,3/26/2012,155
3989,3/26/2012,238
3990,3/26/2012,166
3991,3/26/2012,579
3992,3/26/2012,580
3993,3/26/2012,497
3994,3/26/2012,247
3995,3/26/2012,454
3996,3/26/2012,178
3997,3/26/2012,204
3998,3/26/2012,36
3999,3/26/2012,38
4000,3/26/2012,39
4001,3/26/2012,41
4002,3/26/2012,42
4003,3/26/2012,564
4004,3/27/2012,63
4005,3/27/2012,84
4006,3/27/2012,67
4007,3/27/2012,467
4008,3/27/2012,216
4009,3/27/2012,449
4010,3/27/2012,182
4011,3/27/2012,68
4012,3/27/2012,86
4013,3/28/2012,89
4014,3/28/2012,580
4015,3/28/2012,167
4016,3/28/2012,552
4017,3/28/2012,169
4018,3/28/2012,581
4019,3/28/2012,582
4020,3/28/2012,27
4021,3/28/2012,59
4022,3/28/2012,259
4023,3/28/2012,83
4024,3/28/2012,304
4025,3/28/2012,292
4026,3/28/2012,73
4027,3/28/2012,418
4028,3/28/2012,74
4029,3/28/2012,80
4030,3/28/2012,239
4031,3/28/2012,112
4032,3/28/2012,79
4033,3/28/2012,187
4034,3/28/2012,106
4035,3/28/2012,293
4036,3/28/2012,257
4037,3/28/2012,77
4038,3/28/2012,78
4039,3/28/2012,225
4040,3/28/2012,308
4041,3/28/2012,179
4042,3/28/2012,575
4043,3/28/2012,561
4044,3/29/2012,583
4045,3/29/2012,222
4046,3/29/2012,69
4047,3/29/2012,148
4048,3/29/2012,141
4049,3/29/2012,277
4050,3/29/2012,277
4051,3/29/2012,277
4052,3/29/2012,273
4053,3/29/2012,133
4054,3/29/2012,194
4055,3/29/2012,134
4056,3/29/2012,89
4057,3/29/2012,584
4058,3/29/2012,293
4059,3/29/2012,84
4060,3/29/2012,449
4061,3/29/2012,272
4062,3/29/2012,552
4063,3/29/2012,581
4064,3/29/2012,155
4065,3/29/2012,582
4066,3/29/2012,166
4067,3/29/2012,248
4068,3/29/2012,86
4069,3/29/2012,83
4070,3/29/2012,304
4071,3/29/2012,229
4072,3/29/2012,184
4073,3/29/2012,108
4074,3/29/2012,173
4075,3/29/2012,185
4076,3/29/2012,228
4077,3/29/2012,174
4078,3/29/2012,183
4079,3/29/2012,105
4080,3/29/2012,62
4081,3/29/2012,432
4082,3/29/2012,544
4083,3/30/2012,267
4084,3/30/2012,304
4085,3/30/2012,57
4086,3/30/2012,582
4087,3/30/2012,194
4088,3/30/2012,418
4089,3/30/2012,141
4090,3/30/2012,247
4091,3/30/2012,36
4092,3/30/2012,308
4093,3/30/2012,432
4094,3/30/2012,67
4095,3/30/2012,268
4096,3/30/2012,115
4097,3/30/2012,116
4098,3/30/2012,90
4099,3/30/2012,154
4100,3/30/2012,58
4101,3/30/2012,297
4102,3/30/2012,152
4103,3/30/2012,125
4104,3/30/2012,122
4105,3/30/2012,209
4106,3/30/2012,76
4107,3/31/2012,62
4108,3/31/2012,432
4109,3/31/2012,228
4110,3/31/2012,173
4111,3/31/2012,108
4112,3/31/2012,67
4113,3/31/2012,277
4114,3/31/2012,57
4115,3/31/2012,27
4116,3/31/2012,27
4117,4/1/2012,216
4118,4/1/2012,130
4119,4/1/2012,242
4120,4/1/2012,169
4121,4/1/2012,184
4122,4/1/2012,58
4123,4/1/2012,547
4124,4/1/2012,135
4125,4/1/2012,139
4126,4/1/2012,145
4127,4/1/2012,312
4128,4/1/2012,136
4129,4/1/2012,209
4130,4/1/2012,140
4131,4/1/2012,137
4132,4/1/2012,138
4133,4/1/2012,147
4134,4/1/2012,313
4135,4/1/2012,172
4136,4/1/2012,157
4137,4/1/2012,401
4138,4/1/2012,142
4139,4/1/2012,177
4140,4/2/2012,430
4141,4/2/2012,523
4142,4/2/2012,525
4143,4/2/2012,120
4144,4/2/2012,109
4145,4/2/2012,158
4146,4/2/2012,547
4147,4/2/2012,522
4148,4/2/2012,152
4149,4/2/2012,67
4150,4/2/2012,243
4151,4/2/2012,582
4152,4/2/2012,268
4153,4/2/2012,547
4154,4/2/2012,90
4155,4/2/2012,116
4156,4/2/2012,184
4157,4/2/2012,209
4158,4/2/2012,216
4159,4/2/2012,112
4160,4/2/2012,60
4161,4/2/2012,214
4162,4/2/2012,179
4163,4/2/2012,333
4164,4/2/2012,471
4165,4/2/2012,153
4166,4/2/2012,49
4167,4/2/2012,559
4168,4/2/2012,359
4169,4/2/2012,342
4170,4/2/2012,539
4171,4/2/2012,560
4172,4/2/2012,585
4173,4/2/2012,55
4174,4/2/2012,320
4175,4/2/2012,246
4176,4/2/2012,549
4177,4/2/2012,420
4178,4/2/2012,485
4179,4/2/2012,504
4180,4/2/2012,63
4181,4/2/2012,199
4182,4/2/2012,221
4183,4/2/2012,220
4184,4/2/2012,226
4185,4/2/2012,310
4186,4/2/2012,458
4187,4/2/2012,200
4188,4/2/2012,182
4189,4/2/2012,449
4190,4/2/2012,216
4191,4/2/2012,68
4192,4/2/2012,69
4193,4/2/2012,70
4194,4/2/2012,64
4195,4/2/2012,243
4196,4/3/2012,216
4197,4/3/2012,579
4198,4/3/2012,272
4199,4/3/2012,160
4200,4/3/2012,155
4201,4/3/2012,586
4202,4/3/2012,233
4203,4/3/2012,248
4204,4/3/2012,216
4205,4/3/2012,76
4206,4/3/2012,216
4207,4/3/2012,157
4208,4/3/2012,313
4209,4/3/2012,147
4210,4/3/2012,569
4211,4/3/2012,261
4212,4/3/2012,89
4213,4/3/2012,109
4214,4/3/2012,523
4215,4/3/2012,154
4216,4/3/2012,122
4217,4/3/2012,169
4218,4/3/2012,130
4219,4/3/2012,216
4220,4/3/2012,216
4221,4/3/2012,158
4222,4/3/2012,558
4223,4/3/2012,63
4224,4/3/2012,214
4225,4/3/2012,164
4226,4/3/2012,215
4227,4/3/2012,430
4228,4/3/2012,152
4229,4/3/2012,574
4230,4/3/2012,242
4231,4/3/2012,219
4232,4/3/2012,588
4233,4/3/2012,556
4234,4/3/2012,201
4235,4/3/2012,195
4236,4/3/2012,156
4237,4/4/2012,164
4238,4/4/2012,546
4239,4/4/2012,245
4240,4/4/2012,162
4241,4/4/2012,48
4242,4/4/2012,108
4243,4/4/2012,119
4244,4/4/2012,544
4245,4/4/2012,196
4246,4/4/2012,70
4247,4/4/2012,61
4248,4/4/2012,156
4249,4/4/2012,430
4250,4/4/2012,128
4251,4/4/2012,61
4252,4/4/2012,61
4253,4/4/2012,135
4254,4/4/2012,220
4255,4/4/2012,73
4256,4/4/2012,226
4257,4/4/2012,449
4258,4/4/2012,158
4259,4/4/2012,320
4260,4/4/2012,49
4261,4/4/2012,179
4262,4/4/2012,539
4263,4/4/2012,559
4264,4/4/2012,485
4265,4/4/2012,246
4266,4/4/2012,55
4267,4/4/2012,272
4268,4/4/2012,152
4269,4/4/2012,160
4270,4/4/2012,248
4271,4/4/2012,549
4272,4/4/2012,104
4273,4/4/2012,573
4274,4/4/2012,179
4275,4/4/2012,205
4276,4/4/2012,522
4277,4/4/2012,123
4278,4/4/2012,127
4279,4/4/2012,251
4280,4/4/2012,141
4281,4/4/2012,273
4282,4/4/2012,148
4283,4/4/2012,589
4284,4/4/2012,128
4285,4/4/2012,108
4286,4/4/2012,224
4287,4/4/2012,436
4288,4/4/2012,79
4289,4/4/2012,80
4290,4/4/2012,435
4291,4/4/2012,76
4292,4/4/2012,106
4293,4/4/2012,239
4294,4/5/2012,78
4295,4/5/2012,225
4296,4/5/2012,89
4297,4/5/2012,70
4298,4/5/2012,359
4299,4/5/2012,108
4300,4/5/2012,70
4301,4/5/2012,162
4302,4/5/2012,556
4303,4/5/2012,216
4304,4/5/2012,113
4305,4/5/2012,152
4306,4/5/2012,155
4307,4/5/2012,108
4308,4/5/2012,113
4309,4/5/2012,61
4310,4/5/2012,59
4311,4/5/2012,27
4312,4/5/2012,171
4313,4/5/2012,84
4314,4/5/2012,228
4315,4/5/2012,95
4316,4/5/2012,185
4317,4/5/2012,229
4318,4/5/2012,184
4319,4/5/2012,315
4320,4/5/2012,174
4321,4/5/2012,183
4322,4/5/2012,105
4323,4/5/2012,66
4324,4/5/2012,62
4325,4/5/2012,154
4326,4/6/2012,544
4327,4/6/2012,141
4328,4/6/2012,108
4329,4/6/2012,251
4330,4/6/2012,76
4331,4/6/2012,589
4332,4/6/2012,522
4333,4/6/2012,585
4334,4/6/2012,130
4335,4/6/2012,151
4336,4/7/2012,90
4337,4/7/2012,117
4338,4/7/2012,114
4339,4/7/2012,113
4340,4/7/2012,455
